Open_Date,Defect_Type,Missing_Incorrect,Defect_Source,Defect_Impact,Defect_Trigger,Phase_Found,Sequence
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1798
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1799
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1800
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1801
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1802
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1803
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1804
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1805
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1806
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1807
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1808
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1809
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1810
"1993-03-09","Function","INCORRECT","New_Funct/Rewritten","Capability","","UT",1811
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1812
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1813
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1814
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1815
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1816
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1817
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1818
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1819
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1820
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1821
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1822
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1823
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1824
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1825
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1826
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1827
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1828
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1829
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1830
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1831
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1832
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1833
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1834
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1835
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1836
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1837
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1838
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1839
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1840
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1841
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1842
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1843
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1844
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1845
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1846
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1847
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1848
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1849
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1850
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1851
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1852
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1853
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1854
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1855
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1856
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1857
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1858
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1859
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1860
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1861
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1862
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1863
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1864
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1865
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1866
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1867
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1868
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1869
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1870
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1871
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1872
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1873
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1874
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1875
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1876
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1877
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1878
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1879
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1880
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1881
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1882
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1883
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1884
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1885
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1886
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1887
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1888
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1889
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1890
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1891
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1892
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1893
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1894
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1895
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1896
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1897
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1898
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1899
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1900
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1901
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1902
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1903
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1904
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1905
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1906
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1907
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1908
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1909
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1910
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1911
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1912
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1913
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1914
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1915
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1916
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1917
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1918
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1919
"1993-03-10","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1920
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1921
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1922
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1923
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1924
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1925
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1926
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1927
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1928
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1929
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1930
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1931
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1932
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1933
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1934
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1935
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1936
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1937
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1938
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1939
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1940
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1941
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1942
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1943
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1944
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1945
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1946
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1947
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1948
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1949
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1950
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1951
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1952
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1953
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1954
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1955
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1956
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1957
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1958
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1959
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1960
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1961
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1962
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1963
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1964
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1965
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1966
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1967
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1968
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1969
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1970
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1971
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1972
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1973
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1974
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1975
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1976
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1977
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1978
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1979
"1993-05-01","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1980
"1993-06-14","Build/Package/Merge","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1981
"1993-06-14","Interface","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","UT",1982
"1993-06-14","Function","MISSING","Reused_Code","Reliability/Avail","","UT",1983
"1993-06-14","Function","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1984
"1993-06-14","Interface","MISSING","New_Funct/Rewritten","Capability","","UT",1985
"1993-06-14","Checking","INCORRECT","New_Funct/Rewritten","Capability","","UT",1986
"1993-06-14","Algorithm","MISSING","New_Funct/Rewritten","Reliability/Avail","","UT",1987
"1993-06-14","Assignment/Initialization","INCORRECT","New_Funct/Rewritten","Reliability/Avail","","UT",1988
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1989
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1990
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1991
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1992
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1993
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1994
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1995
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1996
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1997
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1998
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",1999
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",2000
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",2001
"1993-05-14","Function","INCORRECT","New_Funct/Rewritten","Usability","","UT",2002
